,0
spotify:artist:5ux7zNd22iNHOAUypzsSLi,"Josh Breaks,4"
spotify:artist:612L8659RlSPo4r3tcx15d,"Ivy Jane,0"
spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,"Rex Orange County,80"
spotify:artist:4oDjh8wNW5vDHyFRrDYC4k,"Loyle Carner,67"
spotify:artist:0ukgrNYk51TkMQr0f2Br4Q,"Maverick Sabre,62"
spotify:artist:3K2Srho6NCF3o9MswGR76H,"Bakar,61"
spotify:artist:53KwLdlmrlCelAZMaLVZqU,"James Blake,70"
spotify:artist:5Mq7iqCWBzofK39FBqblNc,"Jessie Ware,64"
spotify:artist:2WoVwexZuODvclzULjPQtm,"Sampha,63"
spotify:artist:1Zp054Jc86WVKCxKEqZGOA,"Jack Garratt,57"
spotify:artist:30DhU7BDmF4PH0JVhu8ZRg,"Sabrina Claudio,71"
spotify:artist:1QfEfvB62EEl4upf2ANKkR,"Pip Millett,54"
spotify:artist:63XBtGSEZINSyXylZxEUbv,"Victoria Monét,63"
spotify:artist:2IQDM5URYGYfSMmwhTCmyy,"Rationale,57"
spotify:artist:12Zk1DFhCbHY6v3xep2ZjI,"070 Shake,65"
spotify:artist:23EA28263XvtIrXuySX6oI,"Francis and the Lights,60"
spotify:artist:1Q2mS59tFYLm2KGFoCgWN4,"Samm Henshaw,57"
spotify:artist:7wFDo161xYdeaiLz3KIHoM,"Gallant,62"
spotify:artist:6CLayzfExGy0fSn5IT0aX4,"A2,48"
spotify:artist:028lPW2NdWHdSPCkRkcyhd,"Ant Clemons,61"
spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,"Omar Apollo,66"
spotify:artist:3NRpcByltnHx7oZxWbg8Lt,"BenjiFlow,41"
spotify:artist:2Yhge9MsE7qKcV0eWsuuHM,"Healy,60"
spotify:artist:0zanHkxN0P38oWegA8iSQA,"Etta Bond,49"
spotify:artist:5XQRfs0gXs30aWUn1Umves,"Choker,59"
spotify:artist:4LR3BRvTeWCiS1l16TqXVh,"Sophie Faith,43"
spotify:artist:4VA3EAvncrTucjTmrvd4GE,"LION BABE,55"
spotify:artist:1O5IeYqvtwnWzlNq3Ux3jd,"Aeris Roves,49"
spotify:artist:66rDbD3tWR3M1uNuIaDAGx,"JGrrey,47"
spotify:artist:0RDC2Krd2nmqseGx5C8PQz,"Kllo,54"
spotify:artist:5MraexJKZDrQYzS98kNwie,"Sevdaliza,56"
spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,"Sango,55"
spotify:artist:5aNJpeK3hUdPY9orfExdOF,"Ayelle,53"
spotify:artist:0SwK6bwzmGkViNoxSbJ5Mk,"LAUNDRY DAY,52"
spotify:artist:2vVT4qoxWje0gVD2FiWZ4u,"Jeff Bernat,62"
spotify:artist:49NfOTfSPhrb0sJBVYS1iM,"Marie Dahlstrom,44"
spotify:artist:6HCkJzbswOIc7Qc5TJ1n5l,"JMSN,52"
spotify:artist:33crDRqANd3NQHJagZkQ7O,"slchld,57"
spotify:artist:5xI4mPixKfrCCspATqbpy3,"Eryn Allen Kane,53"
spotify:artist:6f5lOlSFJw9K79gaNnmWAd,"Tirzah,52"
spotify:artist:0fEfMW5bypHZ0A8eLnhwj5,"Kelsey Lu,52"
spotify:artist:3xGUleMP0VqmYNXcGBNhnI,"Rosie Lowe,41"
spotify:artist:6TrQLQR8tUluPbmdPy6jqY,"ELHAE,51"
spotify:artist:6YloMIsWjpHzIRK8s5tzAr,"Gabe Bondoc,52"
spotify:artist:1CgbNAF3Stnz1Tpipu3xdO,"Elujay,51"
spotify:artist:3sGyf3EDcvQ4PB9AGIg84M,"OSHUN,47"
spotify:artist:7lsnwlX6puQ7lcpSEpJbZE,"Kilo Kish,51"
spotify:artist:1evO4fwLsEkkPGq32dCix7,"Aaron Taylor,50"
spotify:artist:45AMD9qU0ERQY5RvR7deHR,"Che Ecru,50"
spotify:artist:5gsyao2Qm21EKylbVIuRQ3,"11:11,53"
spotify:artist:6LtgEnShwvrqAaKohg7skM,"Hablot Brown,48"
spotify:artist:44drVL4jbdo6T6llD5cMgx,"McClenney,47"
spotify:artist:5J7URjIP8aFmeSn2QwF9Au,"TYuS,45"
spotify:artist:7EsWLpczyTXU6zyfWt7ZkN,"Savannah Cristina,44"
spotify:artist:1ZvF4Sgnre3Rk2CpiNy077,"Sega Bodega,43"
spotify:artist:63g7H7tihdsX4LtRQioKrR,"Kyle Lux,43"
spotify:artist:7d1ybPEhoZkeQhKHIyl9U9,"daydream Masi,44"
spotify:artist:2aUr9B6iwO3eYiEHJIpB0M,"Kwaku Asante,36"
spotify:artist:4xiByOtOqXPUQU9wV4sMUb,"Abi Ocia,35"
spotify:artist:4oFdxup3UmMDNoLLITyDrs,"Shy Girls,49"
spotify:artist:3PCJrL2hXcXraI9EXA2mYM,"Olivia Escuyos,44"
spotify:artist:5o6oaYrumOkkzsOmwZXJv6,"MALIA,41"
spotify:artist:0q31MBlCXGIFG6gl11Yn0t,"Lyves,41"
spotify:artist:3fcW2V4zOfFm0IsWCJUuzz,"Zilo,37"
spotify:artist:6NwdT3GPUajFQ9IvBYe0cu,"K. Roosevelt,44"
spotify:artist:756t7CBmWLNYsshVtS6P44,"Tone Stith,46"
spotify:artist:1L8An7RfJbMW7zBy2fE0Tz,"Nia Sultana,41"
spotify:artist:785y6F5AHHafGaFaRdpMtz,"Amaal,38"
spotify:artist:0bBrsS9ufPAmeFQgDNG54O,"cehryl,44"
spotify:artist:2hsun1GbceH62Hhcj7cp2V,"Bridget Kelly,36"
spotify:artist:6pSsE5y0uJMwYj83KrPyf9,"Dawn Richard,40"
spotify:artist:6Wjyo1J1HR7HlT2bUTZ82T,"Shagabond,39"
spotify:artist:78ujnVz1JjrhzAc6mBC2GL,"Marr Grey,34"
spotify:artist:5XNCS8lVEpHHbaHv0EabAj,"April + VISTA,35"
spotify:artist:73vkRuqONSf8tm9TaE9iEM,"Ella Frank,27"
spotify:artist:3ote0zYtTM5HzVyDKEJrzR,"Jessica Domingo,36"
spotify:artist:70NcAr4ZtA3FAqU16iQZSb,"dhruv,41"
spotify:artist:1ti0u37FfK0AO8cM2n7Ncr,"Iris Temple,41"
spotify:artist:3R80OE4RViOWbnuvqh0j8a,"Thuy,35"
spotify:artist:2FEdyVgGMSclOsYJ4wAQUY,"Public Library Commute,39"
spotify:artist:1wbags12HDkfPHnyyH5Qiy,"Mikhala Jené,23"
spotify:artist:4Zjb7pDzDyAb7mvzFoR3Re,"Molly with Charles,28"
spotify:artist:7wkquqt8snY30TIZKCHIdX,"Siaira Shawn,26"
spotify:artist:3984LoNK87dpTkOolTqhaj,"Lotus Maat,23"
spotify:artist:2FG0sIqCKD7D3vk4KaTjIJ,"sarah breeding,27"
spotify:artist:0aRyQtFQR8Rcp7eceJyoSe,"Andrea Valle,23"
spotify:artist:6hT8w4uFh05IyRb5xkOAR3,"Mcamp,27"
spotify:artist:1XjkqiNiTkbF2FOEDMNqC8,"Rudy Currence,30"
spotify:artist:4SnKrG6P4ND7HlouA89urN,"Joni Payne,23"
spotify:artist:43UzqFm9kfGf0rgk24rQVZ,"Psalm,27"
spotify:artist:1uiEZYehlNivdK3iQyAbye,"Tom Misch,72"
spotify:artist:6qgnBH6iDM91ipVXv28OMu,"KAYTRANADA,72"
spotify:artist:7zrkALJ9ayRjzysp4QYoEg,"Maribou State,66"
spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,"Masego,71"
spotify:artist:2vf4pRsEY6LpL5tKmqWb64,"Elderbrook,69"
spotify:artist:1jVvXqdwDHekLwFBamrcUx,"Frankie Stew and Harvey Gunn,56"
spotify:artist:0QWrMNukfcVOmgEU0FEDyD,"Jacob Collier,59"
spotify:artist:1kR99O4MgSTasyeJh8UFCg,"DJ Koze,58"
spotify:artist:6PEMFpe3PTOksdV4ZXUpbE,"NxWorries,57"
spotify:artist:1Ma3pJzPIrAyYPNRkp3SUF,"Ross from Friends,54"
spotify:artist:1O10apSOoAPjOu6UhUNmeI,"SBTRKT,56"
spotify:artist:5LuLeXlnT2jFxbx7Cg7j88,"Ady Suleiman,55"
spotify:artist:0PgYKqH7ohfAm9LFgWjpl8,"ELIZA,53"
spotify:artist:4cUkGQyhLFqKHBtL58HYVp,"Channel Tres,57"
spotify:artist:6Yae9Ia1nq6JLLojBzwN1r,"HNNY,58"
spotify:artist:0qzzGu8qpbXYpzgV52wOFT,"Bibio,60"
spotify:artist:247AfC9pLuqwgpH8Mo96oA,"Connan Mockasin,56"
spotify:artist:3VwKSHAfgzV1DOHV0aANCI,"TOKiMONSTA,60"
spotify:artist:2bToe6WyGvADJftreuXh2K,"Lee Fields & The Expressions,55"
spotify:artist:2FMOHE79X98yptp4RpPrt7,"PJ Morton,60"
spotify:artist:75nC6MXUalYZSOd7OfNkwq,"Tensnake,54"
spotify:artist:0WjtdWS6su0f3jrW9aqEHl,"Berhana,59"
spotify:artist:7LTSTQkL7iK7zndjFQgHQo,"O'Flynn,44"
spotify:artist:1PTEiCpkzNkLNgMi1LL8JR,"Laurence Guy,48"
spotify:artist:356FCJoyYWyzONni54Dgrv,"Jerry Folk,58"
spotify:artist:3q4qbeWVDpN7LcwU6db2a7,"Klyne,48"
spotify:artist:4YLUMAgNyttwx4hUHgtBtR,"Blue Lab Beats,48"
spotify:artist:4C9Tvlt8v7d8R6h98FgdUy,"bLAck pARty,53"
spotify:artist:5iPtkyoEOCILhwFgl2a2d3,"Bearcubs,46"
spotify:artist:5cM1PvItlR21WUyBnsdMcn,"Robert Glasper,55"
spotify:artist:0QOQc6jEsPX5Y45TV0hXQy,"Chaos In The CBD,48"
spotify:artist:74CcYmmNeHKe5PrZaISk8e,"Hope Tala,51"
spotify:artist:4UodukR17NIQfNu5uaqm9B,"Jamila Woods,54"
spotify:artist:2iUVQjheBnvOt8vaBrxXJz,"Cass McCombs,57"
spotify:artist:6XZYAWJLL8UIbxAqjKj3cg,"SOHN,53"
spotify:artist:7vZ7qmfXiu114lY0qm7rOe,"Robert Glasper Experiment,48"
spotify:artist:2o7L9DNcmzocYll1o0GGTU,"Leon Vynehall,47"
spotify:artist:0FVj4JuzTyudaXAwfqDQ20,"Autograf,58"
spotify:artist:4NcMrSi3B8eUVy6e1Ni3wu,"Ivy Sole,47"
spotify:artist:4UW65n6QZ8YmanLPuUXVui,"Lovebirds,47"
spotify:artist:3kANxNTLNOhxpOPoCbGq9E,"Joey Dosik,47"
spotify:artist:4tRZRfhgfLEIUI9mw9Njy2,"Sunni Colon,48"
spotify:artist:3oxkIoEAyXXQlLTZXlffLJ,"Zola Blood,49"
spotify:artist:2oofDquWt9tMCETKAHmhlG,"Mocky,46"
spotify:artist:60k4atxgEIMFz4DWHp0le1,"Braxton Cook,46"
spotify:artist:5uNCGgWH5Id1cW8kh9Sc67,"Fatima,39"
spotify:artist:7CSVLVGfYClzI2061XKrWe,"Fouk,42"
spotify:artist:39g75EmRFeFbvHhsGjUpLU,"Amp Fiddler,43"
spotify:artist:2pts5B2shsEtIVC4onTFKb,"Zimmer,49"
spotify:artist:7sw3xJMTpdcpfssx17hfrb,"Dabeull,46"
spotify:artist:02zPEtdzUWnPToEVLRiQ7e,"Madison McFerrin,45"
spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,"Doja Cat,88"
spotify:artist:37M5pPGs6V1fchFJSgCguX,"FINNEAS,74"
spotify:artist:5zgc8pooHxd4un0F49YaCJ,"Orson,43"
spotify:artist:4njdEjTnLfcGImKZu1iSrz,"AWOLNATION,67"
spotify:artist:7giUHu5pv6YTZgSkxxCcgh,"Edward Sharpe & The Magnetic Zeros,64"
spotify:artist:4AcHt3JxKy59IX7JNNlZn4,"Fitz and The Tantrums,68"
spotify:artist:4itksv8jgpEcvRvZ7lDalQ,"HOLYCHILD,41"
spotify:artist:0YJbZA7Ci73cEk1Ylcukgt,"jennylee,35"
spotify:artist:4zHX9zUUtxUw898g1GyihC,"Kitten,39"
spotify:artist:1QfpRUtH14JLoY6F6AYmwt,"The Rare Occasions,39"
spotify:artist:1VmIiQ7VHrqHg90igSWrB0,"Jesse Jo Stark,36"
spotify:artist:6go0iwCisHtnyywarV5OEZ,"De Lux,37"
spotify:artist:3CUxaEfS61oOgusURYoP48,"Moaning,38"
spotify:artist:12Na60zr4c70kpEDMLICoh,"Dylan Gardner,34"
spotify:artist:2Z1N9zMrbKe6emt3mhc6Kw,"Lavender Diamond,34"
spotify:artist:0CNehpGYdxk87YYMiBpnyP,"Holly Miranda,33"
spotify:artist:3mrVvdZqVDCIImSLsgAsqn,"Moses Campbell,24"
spotify:artist:59jgbUCd3zllD0HpxgPQBJ,"Moving Units,31"
spotify:artist:4XlCuR2K45h5RxyxpnyXpB,"The Elected,25"
spotify:artist:4NXLuWrShwLG44Had3qhw5,"GOON,20"
spotify:artist:2frlshpQYjfnjR6yvrN9fV,"Mara Connor,25"
spotify:artist:3T9UUQ3fAVldk24lOQEFOy,"So Many Wizards,25"
spotify:artist:5PWyKTCk0kzNytmI0NI2JX,"Pearl Charles,27"
spotify:artist:13UMQ6QatG94hh1IvKBjjS,"VOKES,22"
spotify:artist:0NjyVLii0bdLIS00OS7r31,"White Arrows,25"
spotify:artist:0sEUg7usHLwGoUOozzjVo4,"Ryan Darton,0"
spotify:artist:1lPKWXLw1asrMs4vrpV0yg,"The Nova Darlings,4"
spotify:artist:2Bu0fyCKYivI0ziXeUuPQ3,"Old Toy Trains,0"
spotify:artist:2nfKf0blkbaJBa7N3p92Gj,"Hustle Roses,3"
spotify:artist:2zSnjJCpvKWauZivNovjUf,"VAVÁ,4"
spotify:artist:3320DresW0MkOlZKynnslU,"Lovers Drugs,0"
spotify:artist:4JGcHwkoDqY2RiGoz5hWVB,"Incan Abraham,6"
spotify:artist:4fh2BIKYPFvXFsQLhaeVJp,"Lone Kodiak,1"
spotify:artist:5uZ0klgL9wHFx6nJeZKVjO,"Indian School,4"
spotify:artist:5ynd1AV55mG5HQaMVBpVlr,"Bowery Beasts,1"
spotify:artist:45FqwUG4hTT6d39r2HUsUe,"Sea Girls,58"
spotify:artist:6Gk5hoM7eW8NSCYhICMDHw,"Zak Abel,63"
spotify:artist:2LuHL7im4aCEmfOlD4rxBC,"Grace Carter,61"
spotify:artist:58bHgbHOExsHSOGlf0uUkL,"KAWALA,53"
spotify:artist:2TAqN8fwfaKauvviN4pOsv,"JC Stewart,58"
spotify:artist:5Smb3KB29epOb92Btsxulb,"isaac gracie,53"
spotify:artist:3wrdNgjTSLLQZ382sPyoA5,"Dan Owen,52"
spotify:artist:3mDo5Nv0SWpslJe9HzA2xY,"Juke Ross,59"
spotify:artist:2wnHlwpI5kZaXQRGq21UNN,"Jack Vallier,48"
spotify:artist:7IAFAOtc9kTYNTizhLSWM6,"Hollow Coves,62"
spotify:artist:5a1CkvrJSjRH8ZzWTMRsCd,"Nathan Ball,46"
spotify:artist:4m6VmvHDXWmVdIw6EJGQ86,"Frances,52"
spotify:artist:5Ld19xtpAR80G2boTcHaVx,"Harrison Storm,58"
spotify:artist:56NSAhpJRoeaGi5uyUdYlI,"George Ogilvie,51"
spotify:artist:2hPtxFv2Ftb7xGRdU76bOd,"Sonny,45"
spotify:artist:3M8Mq1n1l1TRnTUw2MRSCs,"Meadowlark,51"
spotify:artist:3rUqgY188kWz0hKkqnpk9F,"Richard Walters,46"
spotify:artist:6jn7W8NuX94FWZyeGlyCaJ,"Axel Flóvent,53"
spotify:artist:59sBwR0jPSTrbMtuTkRPN5,"Wild Rivers,59"
spotify:artist:3IaqL9bsZtYJkqNLiovVho,"Handsome Ghost,46"
spotify:artist:44DUgsrbRUlhwfLyj4ySUB,"Edwin Raphael,41"
spotify:artist:1slZr3FGlh153jH8xW6SNa,"Woodlock,41"
spotify:artist:4cbhnqZt1UeqOirvsmzBMt,"Joel Leggett,38"
spotify:artist:0gX4Kuwic0S5GfOp1oBZYC,"Secret Nation,40"
spotify:artist:0doJV5UAkt2hGKYrpNsHY5,"Josh Savage,38"
spotify:artist:3LcpRDABINyBTa4V1s9Hql,"Tow'rs,50"
spotify:artist:6hp8t2mWyXEoT3ZusWPTCD,"Chanele McGuinness,26"
spotify:artist:64P19CwWOANoiTsTmdNHYV,"Nick Kingswell,23"
spotify:artist:75WMgdXSJ2Sv0CN8W9apL3,"Lloyd Yates,10"
spotify:artist:6yaF7qjIJniI7ZyXggwx2I,"Annie Drury,19"
spotify:artist:1XkhFqI5fCjgLuFSlFtnMB,"Tell No Foxx,16"
spotify:artist:0UbxXhxwCMZ5YyltSkkuh1,"The Hope Arsenal,22"
spotify:artist:02QfPhgyWLcACC2DoAyjZh,"Speak, Brother,14"
spotify:artist:2hemxJSBMzRDDHNL6eBVXj,"K Anderson,15"
spotify:artist:0SofvRnT34Ijne5JZZATL3,"Daniel James,10"
spotify:artist:290l0kfbt43ULaXpqMfbNw,"Colour The Atlas,7"
spotify:artist:4vVThbbXqZyLtebkHQXYzV,"Sam Horton,1"
spotify:artist:51mOgfZi5GYNF3EgATkreq,"Ben Harvey,1"
spotify:artist:5so2XK9CgK1VVpRczeLBud,"Nick Celino,4"
spotify:artist:6R57hj1xvyRsLvAqAz60sa,"Castlestreet,1"
spotify:artist:6Z3EDSAD9jOdxZXdhQNubd,"Jack Wallen,0"
spotify:artist:6blcAAggWMvgJdD1JZucOI,"Voes,1"
spotify:artist:11Y54BxlxC3UIAUkU2eadQ,"Rend Collective,63"
spotify:artist:7r2uG6BlFXKcwmh9ItqlII,"Wrabel,67"
spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,"Lewis Watson,58"
spotify:artist:6d4jrmreCmsenscuieJERc,"The Band CAMINO,67"
spotify:artist:2akNRvGNB400IDDUMr1PHW,"Steffany Gretzinger,65"
spotify:artist:3nVeK8gQChVtVCCjGreal2,"Tim Halperin,51"
spotify:artist:6J7rw7NELJUCThPbAfyLIE,"The Civil Wars,62"
spotify:artist:2LFbgsbEhfilNpQYW7mied,"Shane & Shane,65"
spotify:artist:6R664N4cEza3eORSqKSgO4,"Colony House,58"
spotify:artist:7dq8KEwf0kQXJhM79iwcPh,"JJ Heller,60"
spotify:artist:0CdbG1eHVjqjkQsGoH2u1V,"Peter Bradley Adams,56"
spotify:artist:0syIRg9MPSpJIC0QCPUaHB,"Beta Radio,56"
spotify:artist:5hPR4Atp3QY2ztiAcz1inl,"Morningsiders,51"
spotify:artist:4SOtk3HtPYKqxnVuxNBMti,"Donovan Woods,57"
spotify:artist:39x8gyJjTHiBQklFgVJSV4,"Eric Hutchinson,51"
spotify:artist:3LE4OOntA2Yq3x1TTuQURx,"Ed Patrick,42"
spotify:artist:69IPe8IdY8UuUkbTA47qUn,"The Icarus Account,44"
spotify:artist:7h4HArpklyAtomuXHf2HoR,"Volunteer,37"
spotify:artist:2czQ8vG4i3wBWxfsAt4yqw,"Elliot Root,49"
spotify:artist:7oAskcd3mX9ZzxMPFHYqoN,"Andrew Ripp,48"
spotify:artist:1w9xONedSs7QY93KlJXK6b,"Alexander Cardinale,42"
spotify:artist:31Bh5G3Q9JzwqPpHDLIQtW,"Jervis Campbell,46"
spotify:artist:0zBShgJCo19qQZtM0CZxJv,"Truslow,41"
spotify:artist:4LuEEQLErHvNdZDxEWf6W1,"Emily Hearn,39"
spotify:artist:5bkiOnvHXsHqP8R0xbEtO0,"Flannel Graph,36"
spotify:artist:435UmkDo0uchwmDeHdKWGN,"Sandra McCracken,44"
spotify:artist:1bkuqagwavNQJVWEmYDoQi,"The Well Pennies,39"
spotify:artist:1fFdRZK1GDGXL7vRxxUWLH,"The Hunts,41"
spotify:artist:1qImAIy1ZVCgR5KD88QXkr,"Liz Longley,37"
spotify:artist:6L0mxhIWyV5ySKJvWrD70h,"Tim Be Told,35"
spotify:artist:0CMA9KfXvc2MB5U6uefQk6,"The Workday Release,36"
spotify:artist:7iyKpG4qW9DWh8ibLeqN4F,"Julian Moon,31"
spotify:artist:2SqgsdjQfoeGLl8Zq2O5aE,"Nathan Angelo,36"
spotify:artist:41crVXG3GeS8TmyWEaPZVr,"Young Oceans,44"
spotify:artist:60lN4NCcmjNkw5of3roHxk,"Marie Hines,27"
spotify:artist:4Kbdxhpo7iI1mEe69zxw3V,"Annalise Emerick,28"
spotify:artist:0oqycKHsajVQAXB1PyGv3h,"Jonah Taylor,24"
spotify:artist:1UIyeerJfax0N2SdtnIGV7,"The Native Sibling,31"
spotify:artist:5jum8G9CQDNNd4ZtgM6KT7,"CHAPPY,29"
spotify:artist:6V6e0g7kjxGhsHOkPBmNti,"Copperlily,24"
spotify:artist:5X98R8WOCVkmYWrW4QzIhA,"Harletson,21"
spotify:artist:7tPIyJ34dF0If0tsdnzHOE,"Jason Polley,28"
spotify:artist:4xAJSZolxzN6nZzJpHBYb8,"Spencer Combs,23"
spotify:artist:7w7g3NoDd7yITLuPp8kmfg,"The Royal Foundry,26"
spotify:artist:3ApUX1o6oSz321MMECyIYd,"Quinn XCII,75"
spotify:artist:5ghnxpW47ojtLHHyTLdxdY,"Witt Lowry,67"
spotify:artist:382aq8Pij5V2nE2JMHMoxl,"Hoodie Allen,65"
spotify:artist:5G9kmDLg3OeUyj8KVBLzbu,"Mike Stud,69"
spotify:artist:3mJ9GlkLzj8Ka7Z7EQaCMi,"Watsky,62"
spotify:artist:3IstlZaHyUP9SONpulb4SM,"Chris Webby,66"
spotify:artist:0S8NV7XoWi7arXWSRqI3dS,"Lucidious,58"
spotify:artist:3L8FZaw2Rg1oUw3vB4gUME,"Bazanji,63"
spotify:artist:1PDE2MIJ4M6uvFJDrslazf,"Ryan Caraveo,63"
spotify:artist:0tjuvXsxe2TSFrLdGEwYdL,"Jdam,46"
spotify:artist:25hbSOMmbhgqvonjC876UJ,"Aer,53"
spotify:artist:6f0hUHWLOCxCSDQMtdVAS7,"Shwayze,53"
spotify:artist:24SwsBq76FnNeXW9Do4wPI,"Mark Battles,51"
spotify:artist:2qcAIycColPoLfaz16NvbI,"Zak Downtown,46"
spotify:artist:2Fpehg8U7oJkPJRzshAQQs,"P.MO,45"
spotify:artist:1zuG3w1Zgeou53fb3Vu3bO,"Outasight,44"
spotify:artist:3u2R8st1bb6zfBqNWceRXG,"MOD SUN,52"
spotify:artist:1NPkkY0RutjrXakIihpIiS,"William Bolton,42"
spotify:artist:4b0kYTpJ4hzQHctw6g81PP,"3rddy Baby,18"
spotify:artist:4uiCX3OzInlwTP531Qjmf2,"Dave Patten,20"
spotify:artist:6Y8aPVGXR6a2VGBjDXD8BY,"Chris Akinyemi,6"
spotify:artist:25eVzcR2HUtCrIWx9Cvzqp,"Azad Right,11"
spotify:artist:4juIELxFGt6YwXdpzGB69c,"Aziz,6"
spotify:artist:4yd2xJWzP55Sd6xpbci1A4,"Chanes,7"
spotify:artist:4ATzlpVdwqrxrd2Km7KCjp,"Split Second,6"
spotify:artist:6vVztIuqdDHvYWxOEXCzjN,"SALES,68"
spotify:artist:0m5FakHKCQdA7UN0PIzMcL,"Current Joys,64"
spotify:artist:2RhgnQNC74QoBlaUvT4MEe,"The Growlers,66"
spotify:artist:5J81VungUjSVHxlPpTI9KG,"Mild High Club,62"
spotify:artist:4ub2v80S4RIceZRGnlhjTr,"Jakob Ogawa,60"
spotify:artist:1RKG6WXRzmTJtbLRZTPU0T,"Cosmo Pyke,54"
spotify:artist:4AGNJdJiVltImYk1UTLE0K,"Sports,52"
spotify:artist:33LSz2nhC8pCPTb3pd5add,"Hot Flash Heat Wave,49"
spotify:artist:1dTBAtLZBUB8Ir4PmJYw9t,"Hala,47"
spotify:artist:2We7vKruiEweV984BdrxGA,"Jerkcurb,41"
spotify:artist:7qME2V5vIIPqIKCpzxQMPz,"Slow Hollows,42"
spotify:artist:6QRlkjrHz5A62mqeNZz7t3,"La Luz,41"
spotify:artist:1z0OEnD3fL4Zwyud1f1CNL,"Horsebeach,36"
spotify:artist:7j8ds7BnqaEKuz1a1GN0J9,"Worn-Tin,43"
spotify:artist:0sPK0NZQ44Z8KhGxCOvEG9,"Plums,40"
spotify:artist:2JcgT3bbIW7SctN6eQI2eh,"Grapetooth,42"
spotify:artist:1AdQnmF6taa106PwtUBK6O,"Club Kuru,40"
spotify:artist:5AyEXCtu3xnnsTGCo4RVZh,"Duster,47"
spotify:artist:3XxNRirzbjfLdDli06zMaB,"Eyedress,41"
spotify:artist:5gH9MJvoI7pN9bohESzYaA,"White Fence,38"
spotify:artist:21UAjUdm85WFNLL7EXISBn,"Jurassic Shark,38"
spotify:artist:2Iy7tZpp5qQudlg5cbcgH8,"Ovlov,39"
spotify:artist:3FRYBFCNEBWMjk6kvwjHQT,"The Red Pears,44"
spotify:artist:6Jy8DN56YeZwPFUjdPa0QB,"Jacuzzi Boys,38"
spotify:artist:25CgccXK9hJBTuaMF44zeR,"The Spirit of the Beehive,40"
spotify:artist:0OqqomaR6NwSNKDpqnHlBo,"Damaged Bug,36"
spotify:artist:5q3Rqu9idb7essQqKJ7SOa,"B Boys,30"
spotify:artist:6gCwR8CCL5jkaCNcmw26rI,"Triptides,28"
spotify:artist:3eErpuPNaE91bIOq4n2ZNA,"Walter TV,26"
spotify:artist:3EMKuFv3kcl9wyKHepeWoF,"Bleeding Knees Club,27"
spotify:artist:2Mjqb4HQpRBuDjn84nOYS9,"Sexy Girls,32"
spotify:artist:3n2689NB8LE4EaQJyRy5jH,"FEELS,21"
spotify:artist:7z1QgLoFoyVn2Ra22w8Wzo,"Mrs. Magician,29"
spotify:artist:3M1gfe0J5IoCuFtdGQGCWP,"Franky Flowers,24"
spotify:artist:28uoxZaXCXirkQDIZFaVbJ,"Beach Bums,32"
spotify:artist:5bhOQZFgsHOuAiJ0WJXNHW,"Cool Ghouls,26"
spotify:artist:2RVvqRBon9NgaGXKfywDSs,"Maisie Peters,68"
spotify:artist:2jHp7gQArCQrlMvdrIVFCg,"Anson Seabra,71"
spotify:artist:01y8iBZYk8aeNfPsuTVrAt,"Sody,59"
spotify:artist:1QDrz3DMMaz3TB1cm0PGDu,"Justin Jesso,65"
spotify:artist:2nJYGgfTf2846LtVB3AES8,"Plested,59"
spotify:artist:6Gi8ZaXGx8MK79HwzXpuVZ,"Emily Burns,56"
spotify:artist:0xu4jAQQv7ZAqvFGdc9HgP,"Boy In Space,64"
spotify:artist:56z9WF9quDfA4U6kcQrfQh,"Marina Lin,44"
spotify:artist:3aJPpIKtdsRgAHnDZO558B,"Manu Rios,43"
spotify:artist:4jGPdu95icCKVF31CcFKbS,"Gentle Bones,52"
spotify:artist:45Dc572GdbJ6Guc8X3UW24,"Mali-Koa,39"
spotify:artist:42kxHIYLflWcEAGkeKNHSp,"Havelin,43"
spotify:artist:3Yq0Ww7oAbgxcoOxthlS30,"Miki Ratsula,42"
spotify:artist:3v5hwKzY8gS0nDAfT78Ydx,"Aislin Evans,31"
spotify:artist:07PgvGvWerej5q8e19j3ny,"Lee Vincent,19"
spotify:artist:5E6xk4Wse6vcLXCdw6MSEZ,"Reggie Ann,26"
spotify:artist:0yobbK86apJZCOClIN8hVy,"Derek,27"
spotify:artist:31TM5zBknJ7ZInbxnR0rlX,"LEW,42"
spotify:artist:0JykJqImUaRVFZfNDWMRRG,"Cody Johns,31"
spotify:artist:5P2B9mOV9U5WAHXTlQCRLX,"Raquel Norland,24"
spotify:artist:5SQuz2WreDMPEzWeOae7UX,"Venice Qin,20"
spotify:artist:7zdrT4JiWHk0UxanUYAYd0,"Jade Jones,18"
spotify:artist:111hZmv2VwHvlBD2J5iMit,"Wesley Finn Tucker,20"
spotify:artist:0fsdZ65xWkaPvez5jx41QX,"Paige Cameron,19"
spotify:artist:3kUluF3Zia4acXVQltwfF7,"Rylie Rinehart,17"
spotify:artist:6BHpag9TJ8d92eWgQpN71z,"Talia Jean Perez,21"
